Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 12:00:00,11.600000000000001,-67.4,24,1008
2021-08-24 18:00:00,11.9,-69.0,32,1006
2021-08-25 00:00:00,11.9,-71.10000000000001,34,1006
2021-08-25 06:00:00,12.200000000000001,-73.0,30,1006
2021-08-25 12:00:00,12.200000000000001,-74.60000000000001,31,1006
2021-08-25 18:00:00,13.100000000000001,-75.60000000000001,28,1006
2021-08-26 00:00:00,14.5,-77.5,34,1005
2021-08-26 06:00:00,15.100000000000001,-78.30000000000001,33,1004
2021-08-26 12:00:00,15.700000000000001,-79.10000000000001,32,1005
2021-08-26 18:00:00,16.400000000000002,-80.10000000000001,37,1005
2021-08-27 00:00:00,16.7,-80.9,35,1003
2021-08-27 06:00:00,17.6,-81.7,38,1001
2021-08-27 12:00:00,18.7,-82.60000000000001,49,999
2021-08-27 18:00:00,19.6,-83.80000000000001,46,997
2021-08-28 00:00:00,20.8,-84.80000000000001,54,991
2021-08-28 06:00:00,22.1,-86.0,65,988
2021-08-28 12:00:00,23.1,-87.4,59,985
