Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 12:00:00,11.600000000000001,-67.4,24,1008
2021-08-24 18:00:00,11.9,-69.0,32,1006
2021-08-25 00:00:00,11.9,-71.10000000000001,34,1006
2021-08-25 06:00:00,12.200000000000001,-73.0,30,1006
2021-08-25 12:00:00,12.200000000000001,-74.60000000000001,31,1006
2021-08-25 18:00:00,13.100000000000001,-75.60000000000001,28,1006
2021-08-26 00:00:00,14.5,-77.5,34,1005
2021-08-26 06:00:00,15.100000000000001,-78.30000000000001,33,1004
2021-08-26 12:00:00,15.700000000000001,-79.10000000000001,32,1005
2021-08-26 18:00:00,16.6,-79.9,36,1003
2021-08-27 00:00:00,17.1,-80.80000000000001,39,1002
2021-08-27 06:00:00,17.900000000000002,-81.5,42,1001
2021-08-27 12:00:00,19.0,-82.4,51,998
2021-08-27 18:00:00,20.3,-83.5,54,992
2021-08-28 00:00:00,21.400000000000002,-84.7,60,986
2021-08-28 06:00:00,22.400000000000002,-85.9,71,984
2021-08-28 12:00:00,23.5,-87.10000000000001,63,983
2021-08-28 18:00:00,24.6,-88.30000000000001,67,981
