Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 18:00:00,11.9,-70.10000000000001,24,1005
2021-08-25 00:00:00,11.9,-71.7,33,1006
2021-08-25 06:00:00,11.700000000000001,-73.10000000000001,32,1003
2021-08-25 12:00:00,11.9,-75.2,28,1006
2021-08-25 18:00:00,12.8,-76.4,28,1007
2021-08-26 00:00:00,13.700000000000001,-77.9,31,1006
2021-08-26 06:00:00,14.3,-79.0,32,1006
2021-08-26 12:00:00,15.4,-79.5,30,1005
2021-08-26 18:00:00,16.5,-80.2,35,1003
2021-08-27 00:00:00,17.0,-81.0,40,1004
2021-08-27 06:00:00,17.900000000000002,-81.9,38,1003
2021-08-27 12:00:00,19.0,-83.0,42,1002
2021-08-27 18:00:00,19.900000000000002,-84.10000000000001,44,999
2021-08-28 00:00:00,21.1,-85.4,57,992
2021-08-28 06:00:00,22.200000000000003,-86.7,58,988
2021-08-28 12:00:00,23.200000000000003,-88.2,66,985
2021-08-28 18:00:00,24.1,-89.4,65,982
