Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-25 00:00:00,12.200000000000001,-71.60000000000001,26,1005
2021-08-25 06:00:00,11.9,-72.5,30,1006
2021-08-25 12:00:00,12.0,-73.7,33,1007
2021-08-25 18:00:00,12.600000000000001,-75.60000000000001,29,1007
2021-08-26 00:00:00,13.600000000000001,-77.7,29,1007
2021-08-26 06:00:00,14.0,-79.10000000000001,30,1007
2021-08-26 12:00:00,14.5,-79.80000000000001,31,1007
2021-08-26 18:00:00,16.0,-79.9,34,1004
2021-08-27 00:00:00,17.2,-81.10000000000001,35,1005
2021-08-27 06:00:00,17.8,-81.9,39,1005
2021-08-27 12:00:00,18.7,-82.60000000000001,38,1004
2021-08-27 18:00:00,19.900000000000002,-83.30000000000001,44,1003
2021-08-28 00:00:00,21.400000000000002,-84.2,57,992
2021-08-28 06:00:00,22.8,-85.7,64,988
2021-08-28 12:00:00,23.8,-87.10000000000001,62,985
2021-08-28 18:00:00,25.0,-88.4,66,986
2021-08-29 00:00:00,25.900000000000002,-89.9,73,979
