Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 18:00:00,11.9,-70.10000000000001,24,1005
2021-08-25 00:00:00,11.9,-71.7,33,1006
2021-08-25 06:00:00,11.700000000000001,-73.10000000000001,32,1003
2021-08-25 12:00:00,11.9,-75.2,28,1006
2021-08-25 18:00:00,12.8,-76.4,28,1007
2021-08-26 00:00:00,13.700000000000001,-77.9,31,1006
2021-08-26 06:00:00,14.3,-79.0,32,1006
2021-08-26 12:00:00,15.4,-79.5,30,1005
2021-08-26 18:00:00,16.5,-80.2,35,1003
2021-08-27 00:00:00,17.2,-80.80000000000001,39,1002
2021-08-27 06:00:00,18.3,-81.60000000000001,41,1002
2021-08-27 12:00:00,19.3,-82.5,44,999
2021-08-27 18:00:00,20.5,-83.60000000000001,51,996
2021-08-28 00:00:00,21.6,-84.80000000000001,56,992
2021-08-28 06:00:00,22.700000000000003,-86.2,62,988
2021-08-28 12:00:00,23.6,-87.60000000000001,65,985
2021-08-28 18:00:00,24.700000000000003,-88.9,68,979
2021-08-29 00:00:00,25.8,-89.9,85,973
