Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-25 00:00:00,12.200000000000001,-71.60000000000001,26,1005
2021-08-25 06:00:00,11.9,-72.5,30,1006
2021-08-25 12:00:00,12.100000000000001,-74.10000000000001,34,1006
2021-08-25 18:00:00,12.9,-75.5,28,1007
2021-08-26 00:00:00,13.9,-77.4,32,1006
2021-08-26 06:00:00,14.5,-78.80000000000001,38,1007
2021-08-26 12:00:00,15.200000000000001,-79.80000000000001,32,1007
2021-08-26 18:00:00,16.1,-80.10000000000001,38,1003
2021-08-27 00:00:00,17.2,-81.0,34,1006
2021-08-27 06:00:00,17.900000000000002,-82.30000000000001,36,1005
2021-08-27 12:00:00,18.3,-83.4,36,1005
2021-08-27 18:00:00,18.900000000000002,-84.30000000000001,40,1004
2021-08-28 00:00:00,20.200000000000003,-85.30000000000001,48,1002
2021-08-28 06:00:00,21.1,-86.7,49,1000
2021-08-28 12:00:00,21.900000000000002,-87.9,52,996
