Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-25 00:00:00,12.200000000000001,-71.60000000000001,26,1005
2021-08-25 06:00:00,11.9,-72.5,30,1006
2021-08-25 12:00:00,12.0,-73.7,33,1007
2021-08-25 18:00:00,12.600000000000001,-75.60000000000001,29,1007
2021-08-26 00:00:00,13.600000000000001,-77.7,29,1007
2021-08-26 06:00:00,14.0,-79.10000000000001,30,1007
2021-08-26 12:00:00,14.5,-79.80000000000001,31,1007
2021-08-26 18:00:00,15.700000000000001,-80.2,33,1005
2021-08-27 00:00:00,16.8,-81.4,34,1006
2021-08-27 06:00:00,17.400000000000002,-82.60000000000001,34,1006
2021-08-27 12:00:00,17.8,-83.5,39,1005
2021-08-27 18:00:00,18.7,-84.7,38,1004
2021-08-28 00:00:00,19.5,-85.9,47,1003
2021-08-28 06:00:00,19.900000000000002,-86.80000000000001,46,1000
2021-08-28 12:00:00,20.900000000000002,-87.30000000000001,46,998
