Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 12:00:00,11.600000000000001,-67.4,24,1008
2021-08-24 18:00:00,11.9,-69.0,32,1006
2021-08-25 00:00:00,11.9,-71.10000000000001,34,1006
2021-08-25 06:00:00,12.200000000000001,-73.3,30,1006
2021-08-25 12:00:00,12.200000000000001,-74.9,34,1005
2021-08-25 18:00:00,12.9,-76.10000000000001,26,1006
2021-08-26 00:00:00,14.600000000000001,-77.5,30,1006
2021-08-26 06:00:00,15.0,-78.30000000000001,34,1005
2021-08-26 12:00:00,15.700000000000001,-79.2,38,1003
2021-08-26 18:00:00,16.2,-80.10000000000001,38,1005
2021-08-27 00:00:00,16.5,-81.0,37,1004
2021-08-27 06:00:00,17.6,-81.60000000000001,46,1000
2021-08-27 12:00:00,18.6,-82.60000000000001,49,997
2021-08-27 18:00:00,20.0,-83.9,54,991
2021-08-28 00:00:00,21.1,-85.0,60,987
2021-08-28 06:00:00,22.400000000000002,-86.30000000000001,77,981
2021-08-28 12:00:00,23.6,-87.7,67,978
2021-08-28 18:00:00,24.5,-89.0,80,976
