Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 18:00:00,11.9,-70.10000000000001,24,1005
2021-08-25 00:00:00,11.9,-71.7,33,1006
2021-08-25 06:00:00,11.5,-73.2,31,1003
2021-08-25 12:00:00,11.8,-75.3,31,1006
2021-08-25 18:00:00,12.8,-76.60000000000001,28,1005
2021-08-26 00:00:00,13.8,-78.10000000000001,31,1006
2021-08-26 06:00:00,14.100000000000001,-79.2,29,1006
2021-08-26 12:00:00,15.3,-79.7,29,1006
2021-08-26 18:00:00,16.400000000000002,-80.2,33,1006
2021-08-27 00:00:00,17.0,-81.30000000000001,36,1003
2021-08-27 06:00:00,17.400000000000002,-82.30000000000001,41,1003
2021-08-27 12:00:00,18.2,-82.9,39,1001
2021-08-27 18:00:00,19.3,-83.9,51,996
2021-08-28 00:00:00,20.700000000000003,-85.10000000000001,60,989
2021-08-28 06:00:00,21.700000000000003,-86.4,70,985
2021-08-28 12:00:00,22.5,-87.7,56,987
