Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,236.08315198043582,0.0,3.0
18.0,192.68897820668164,1.0,9.0
24.0,172.003901230376,0.0,4.0
30.0,161.14785879612685,-3.0,5.0
36.0,157.37400386909493,-2.0,6.0
42.0,157.90496208204047,-3.0,2.0
48.0,118.85236314579781,-2.0,2.0
54.0,76.22458091803324,-7.0,12.0
60.0,11.1195083724191,-6.0,15.0
