Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 06:00:00,11.700000000000001,-64.9,25,1007
2021-08-24 12:00:00,11.9,-66.60000000000001,27,1008
2021-08-24 18:00:00,11.9,-69.3,24,1005
2021-08-25 00:00:00,12.3,-72.10000000000001,28,1004
2021-08-25 06:00:00,12.700000000000001,-73.4,27,1005
2021-08-25 12:00:00,13.100000000000001,-74.7,27,1001
2021-08-25 18:00:00,13.8,-76.3,34,1005
2021-08-26 00:00:00,14.100000000000001,-77.0,32,1005
2021-08-26 06:00:00,14.600000000000001,-77.9,38,1004
2021-08-26 12:00:00,15.100000000000001,-78.9,38,1003
2021-08-26 18:00:00,15.9,-80.30000000000001,43,1001
2021-08-27 00:00:00,16.400000000000002,-81.7,42,997
2021-08-27 06:00:00,16.8,-82.9,42,999
2021-08-27 12:00:00,17.3,-84.0,43,996
2021-08-27 18:00:00,18.0,-85.10000000000001,54,990
2021-08-28 00:00:00,18.400000000000002,-86.10000000000001,52,990
2021-08-28 06:00:00,19.0,-86.7,54,986
2021-08-28 12:00:00,19.700000000000003,-87.5,59,983
