Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,249.83069761094262,0.0,3.0
18.0,155.2962626358651,-2.0,10.0
24.0,154.97498712600694,-2.0,6.0
30.0,145.26391880819142,-3.0,8.0
36.0,114.42979345811315,-1.0,4.0
42.0,130.3762957262553,-2.0,-5.0
48.0,167.73187675776242,1.0,-12.0
54.0,200.41942175650686,-3.0,3.0
60.0,224.542274843859,0.0,9.0
