Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,237.44720952662655,0.0,5.0
18.0,245.57749374829316,0.0,6.0
24.0,211.47193910276206,-2.0,8.0
30.0,190.46731240494694,-3.0,0.0
36.0,156.96172256066313,-1.0,7.0
42.0,132.81471994461148,-4.0,7.0
48.0,99.91643930966336,-2.0,3.0
54.0,69.83927360247992,-5.0,11.0
60.0,59.28018983854674,4.0,1.0
