Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 06:00:00,11.700000000000001,-64.9,25,1007
2021-08-24 12:00:00,11.9,-66.60000000000001,27,1008
2021-08-24 18:00:00,11.9,-69.3,24,1005
2021-08-25 00:00:00,12.600000000000001,-71.8,26,1005
2021-08-25 06:00:00,12.4,-73.10000000000001,31,1005
2021-08-25 12:00:00,12.700000000000001,-73.7,30,1003
2021-08-25 18:00:00,13.5,-74.9,35,1003
2021-08-26 00:00:00,14.200000000000001,-75.9,31,1005
2021-08-26 06:00:00,15.0,-76.7,36,1006
2021-08-26 12:00:00,15.700000000000001,-78.10000000000001,36,1006
2021-08-26 18:00:00,16.3,-79.60000000000001,37,1004
2021-08-27 00:00:00,16.6,-81.2,39,1004
2021-08-27 06:00:00,16.400000000000002,-82.80000000000001,36,1004
2021-08-27 12:00:00,15.9,-83.4,32,1003
2021-08-27 18:00:00,15.5,-83.4,36,1003
2021-08-28 00:00:00,16.1,-83.80000000000001,40,1002
2021-08-28 06:00:00,16.900000000000002,-84.7,41,1003
2021-08-28 12:00:00,17.3,-86.10000000000001,39,1001
