Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,213.55902953847635,0.0,5.0
18.0,225.60536331683844,1.0,6.0
24.0,200.8348950746963,2.0,9.0
30.0,220.86666693306464,0.0,3.0
36.0,210.28870260644177,1.0,-2.0
42.0,208.53396968724977,2.0,-7.0
48.0,176.40903901975852,4.0,-10.0
54.0,128.1778997392842,1.0,-1.0
60.0,99.2972290236423,4.0,-10.0
