Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-28 12:00:00,14.3,-51.5,27,1011
2021-08-28 18:00:00,15.3,-52.1,31,1007
2021-08-29 00:00:00,15.8,-52.2,32,1007
2021-08-29 06:00:00,16.2,-52.1,34,1007
2021-08-29 12:00:00,17.3,-51.900000000000006,33,1007
2021-08-29 18:00:00,18.400000000000002,-51.800000000000004,41,1006
2021-08-30 00:00:00,19.3,-51.800000000000004,34,1008
2021-08-30 06:00:00,20.3,-51.6,38,1003
2021-08-30 12:00:00,21.400000000000002,-51.400000000000006,43,1002
2021-08-30 18:00:00,22.200000000000003,-51.0,48,1000
2021-08-31 00:00:00,22.900000000000002,-50.6,36,1006
