Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-09-03 18:00:00,14.700000000000001,-41.400000000000006,61,977
2021-09-04 00:00:00,15.200000000000001,-42.6,75,976
2021-09-04 06:00:00,15.700000000000001,-43.900000000000006,70,976
2021-09-04 12:00:00,16.2,-45.2,67,978
2021-09-04 18:00:00,16.900000000000002,-46.400000000000006,68,974
2021-09-05 00:00:00,17.5,-47.400000000000006,68,980
2021-09-05 06:00:00,18.400000000000002,-48.7,74,979
2021-09-05 12:00:00,19.200000000000003,-49.800000000000004,65,982
2021-09-05 18:00:00,20.1,-50.900000000000006,64,982
2021-09-06 00:00:00,20.700000000000003,-51.900000000000006,62,983
2021-09-06 06:00:00,21.3,-52.7,68,980
2021-09-06 12:00:00,21.900000000000002,-53.6,67,982
2021-09-06 18:00:00,22.6,-54.2,66,978
2021-09-07 00:00:00,23.200000000000003,-54.7,73,975
