Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,268.0072782435818,4.0,-4.0
18.0,255.8997955836378,2.0,3.0
24.0,258.8922031079003,1.0,4.0
30.0,255.74396806346482,1.0,1.0
36.0,289.9695570259048,1.0,-2.0
42.0,311.0498879962655,2.0,-6.0
48.0,310.03562187862417,4.0,-13.0
54.0,316.23854772576254,1.0,-5.0
60.0,300.74909610635234,3.0,-9.0
