Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,249.83069761094262,0.0,2.0
18.0,245.57749374829316,0.0,7.0
24.0,208.89763597372,-1.0,5.0
30.0,172.1333051904908,-2.0,9.0
36.0,123.51324882069551,-2.0,8.0
42.0,119.43324594601194,-1.0,2.0
48.0,89.41902739091582,1.0,-3.0
54.0,60.674207485873396,0.0,2.0
60.0,56.540695382185426,3.0,5.0
