Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-09-03 18:00:00,14.700000000000001,-41.400000000000006,61,977
2021-09-04 00:00:00,15.200000000000001,-42.6,75,976
2021-09-04 06:00:00,15.700000000000001,-43.900000000000006,70,976
2021-09-04 12:00:00,16.2,-45.2,67,978
2021-09-04 18:00:00,16.900000000000002,-46.400000000000006,68,974
2021-09-05 00:00:00,17.7,-47.400000000000006,91,952
2021-09-05 06:00:00,18.5,-48.800000000000004,86,962
2021-09-05 12:00:00,19.3,-49.900000000000006,69,971
2021-09-05 18:00:00,20.1,-51.1,67,973
2021-09-06 00:00:00,20.8,-51.900000000000006,71,974
2021-09-06 06:00:00,21.700000000000003,-52.6,67,974
2021-09-06 12:00:00,22.5,-53.400000000000006,67,976
2021-09-06 18:00:00,23.5,-53.900000000000006,76,975
2021-09-07 00:00:00,24.200000000000003,-54.800000000000004,70,971
