Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-28 12:00:00,14.3,-51.5,27,1011
2021-08-28 18:00:00,15.3,-52.1,31,1007
2021-08-29 00:00:00,15.8,-52.2,32,1007
2021-08-29 06:00:00,16.2,-52.0,37,1007
2021-08-29 12:00:00,17.3,-51.800000000000004,35,1007
2021-08-29 18:00:00,18.400000000000002,-51.7,39,1006
2021-08-30 00:00:00,19.400000000000002,-51.6,38,1006
2021-08-30 06:00:00,20.200000000000003,-51.7,37,1005
2021-08-30 12:00:00,21.0,-51.6,37,1005
2021-08-30 18:00:00,21.700000000000003,-51.300000000000004,37,1006
2021-08-31 00:00:00,22.1,-51.0,40,1009
