Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,260.3554570680881,1.0,2.0
18.0,260.36747303773586,1.0,-1.0
24.0,258.98397810181575,2.0,0.0
30.0,244.03105351127917,1.0,-1.0
36.0,242.70256861125637,2.0,0.0
42.0,225.9976916571646,2.0,-2.0
48.0,211.12400605986642,6.0,-14.0
54.0,206.92669277008295,3.0,-10.0
60.0,196.1619775177523,4.0,-6.0
