Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,249.83069761094262,0.0,3.0
18.0,148.96376358708818,-1.0,15.0
24.0,146.44137791766406,-3.0,5.0
30.0,161.43203342841556,-3.0,5.0
36.0,148.36981613877128,-2.0,1.0
42.0,192.41184021118139,-2.0,-6.0
48.0,237.20833645360833,1.0,-9.0
54.0,289.1072176828983,-3.0,-3.0
60.0,314.09484109589914,-1.0,5.0
