Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,213.55902953847635,0.0,5.0
18.0,191.47076911915565,1.0,5.0
24.0,180.84330628579588,2.0,7.0
30.0,157.9541871253849,1.0,4.0
36.0,117.14106326938555,1.0,10.0
42.0,119.21789606686619,0.0,0.0
48.0,83.6499970561402,4.0,-2.0
54.0,61.41633414725196,2.0,2.0
60.0,45.65066743405345,3.0,-1.0
