Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,249.83069761094262,0.0,2.0
18.0,254.8654064699018,0.0,4.0
24.0,217.56582483173503,-1.0,3.0
30.0,181.2264877062431,-2.0,11.0
36.0,147.12831936822207,0.0,4.0
42.0,106.56722159118313,-3.0,3.0
48.0,63.12553161461891,-2.0,3.0
54.0,15.15620403600327,-6.0,13.0
60.0,45.37803434383222,0.0,1.0
