Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,268.0072782435818,4.0,-4.0
18.0,255.8997955836378,2.0,0.0
24.0,255.1908825025599,3.0,2.0
30.0,256.82338150366695,2.0,-1.0
36.0,283.34494139521416,1.0,-1.0
42.0,304.0789404283824,1.0,-7.0
48.0,303.04326853356525,5.0,-12.0
54.0,295.21116798913397,1.0,-10.0
60.0,285.68972767054385,3.0,-11.0
