Date_Time,Latitude,Longitude,MWS (Knot),MSLP (hPa)
2021-08-24 06:00:00,11.700000000000001,-64.8,25,1007
2021-08-24 12:00:00,12.0,-66.5,31,1009
2021-08-24 18:00:00,11.9,-68.8,29,1005
2021-08-25 00:00:00,11.3,-71.0,28,1006
2021-08-25 06:00:00,11.700000000000001,-72.60000000000001,31,1006
2021-08-25 12:00:00,11.600000000000001,-75.0,28,1007
2021-08-25 18:00:00,12.0,-76.3,25,1003
2021-08-26 00:00:00,12.700000000000001,-76.60000000000001,28,1005
2021-08-26 06:00:00,13.200000000000001,-77.2,28,1005
2021-08-26 12:00:00,13.8,-78.9,32,1006
