Forecast_Hour,Track_Error (km),MSLP_Error (hPa),MWS_Error (Knot)
0.0,163.0756554572582,4.0,-3.0
6.0,225.56051490564175,0.0,1.0
12.0,331.2850881602933,2.0,16.0
18.0,279.88066522782395,3.0,-1.0
24.0,268.94007927647164,3.0,-4.0
30.0,367.0551996818515,2.0,-6.0
36.0,289.541422539238,4.0,-2.0
42.0,277.86059645302873,3.0,-8.0
48.0,266.7940170530184,7.0,-16.0
54.0,234.96216083109874,4.0,-11.0
60.0,219.37144023159976,6.0,-15.0
